date,cash,positions_value,total_value,net_value,return,,sold_stocks,002466_return,002466_dividend,603025_return,603025_dividend,002003_return,002003_dividend,002188_return,002188_dividend,600295_return,600295_dividend,601918_return,601918_dividend,002030_return,002030_dividend,000707_return,000707_dividend,600499_return,600499_dividend,600179_return,600179_dividend,002069_return,002069_dividend,000683_return,000683_dividend,601001_return,601001_dividend,600256_return,600256_dividend,002432_return,002432_dividend,000820_return,000820_dividend,601699_return,601699_dividend,000983_return,000983_dividend,002356_return,002356_dividend,002175_return,002175_dividend,002076_return,002076_dividend,600566_return,600566_dividend,300071_return,300071_dividend,600867_return,600867_dividend,601138_return,601138_dividend,000651_return,000651_dividend,600136_return,600136_dividend,300033_return,300033_dividend,300441_return,300441_dividend,300529_return,300529_dividend,002001_return,002001_dividend,300122_return,300122_dividend,600763_return,600763_dividend,000672_return,000672_dividend,300595_return,300595_dividend,002714_return,002714_dividend,300482_return,300482_dividend,300677_return,300677_dividend,000661_return,000661_dividend,002810_return,002810_dividend,002597_return,002597_dividend,002311_return,002311_dividend,300327_return,300327_dividend,300699_return,300699_dividend,000049_return,000049_dividend,300661_return,300661_dividend,600298_return,600298_dividend,000799_return,000799_dividend,603882_return,603882_dividend,603899_return,603899_dividend,601888_return,601888_dividend,002304_return,002304_dividend,300726_return,300726_dividend,000739_return,000739_dividend,601636_return,601636_dividend,300653_return,300653_dividend,002192_return,002192_dividend,002460_return,002460_dividend,600702_return,600702_dividend,600779_return,600779_dividend,603043_return,603043_dividend,603387_return,603387_dividend,603301_return,603301_dividend,300390_return,300390_dividend,002932_return,002932_dividend,603260_return,603260_dividend,603010_return,603010_dividend,002216_return,002216_dividend,600273_return,600273_dividend,603589_return,603589_dividend,002056_return,002056_dividend,600438_return,600438_dividend,002568_return,002568_dividend,002841_return,002841_dividend,600570_return,600570_dividend,600248_return,600248_dividend,002803_return,002803_dividend,002677_return,002677_dividend,002768_return,002768_dividend,600111_return,600111_dividend,002709_return,002709_dividend,603181_return,603181_dividend,002164_return,002164_dividend,002049_return,002049_dividend,000733_return,000733_dividend,002088_return,002088_dividend,002259_return,002259_dividend,600132_return,600132_dividend,600436_return,600436_dividend,603599_return,603599_dividend,300316_return,300316_dividend,002756_return,002756_dividend,300630_return,300630_dividend,600546_return,600546_dividend
20200409,3990211.272,892159,4882370.272,0.976474054,-117629.7275,3272,[],-9544.9141,0,-9873.4368,0,-4731.2175,0,34522.3116,0,237.6384,0,-417.396,0,40195.2831,0,8990.3898,0,5453.6601,0,25190.4816,0,8520.6176,0,-3411.5184,0,-6974.2583,0,-8813.5184,0,44718.4,0,-1951.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200410,3990211.272,872933,4863144.272,0.972628854,-136855.7275,-19226,[],-10874.9141,0,-10833.4368,0,-4506.2175,0,32226.3116,0,493.6384,0,-1089.396,0,38725.2831,0,7667.3898,0,4346.6601,0,25352.4816,0,5528.6176,0,-4077.5184,0,-7539.2583,0,-9257.5184,0,40918.4,0,-4195.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200413,3990211.272,870843,4861054.272,0.972210854,-138945.7275,-2090,[],-11900.9141,0,-11073.4368,0,-4731.2175,0,36326.3116,0,-338.3616,0,-1425.396,0,40293.2831,0,7856.3898,0,4346.6601,0,24056.4816,0,3471.6176,0,-4077.5184,0,-7878.2583,0,-9109.5184,0,41418.4,0,-6439.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200414,3990211.272,887287,4877498.272,0.975499654,-122501.7275,16444,[],-9278.9141,0,-10449.4368,0,-4506.2175,0,40590.3116,0,237.6384,0,-921.396,0,42498.2831,0,9368.3898,0,5207.6601,0,23732.4816,0,4593.6176,0,-3633.5184,0,-7313.2583,0,-8665.5184,0,42218.4,0,-6439.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200415,3990211.272,887542,4877753.272,0.975550654,-122246.7275,255,[],-10874.9141,0,-10593.4368,0,-4881.2175,0,36162.3116,0,365.6384,0,-1089.396,0,51612.2831,0,8990.3898,0,4592.6601,0,22598.4816,0,4406.6176,0,-4299.5184,0,-7765.2583,0,-9109.5184,0,43818.4,0,-6439.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200416,3942291.948,900503,4842794.948,0.96855899,-157205.0521,-34958.3246,[],-11710.9141,0,-10737.4368,0,-5406.2175,0,31898.3116,0,813.6384,0,-1257.396,0,61657.2831,0,8990.3898,0,4838.6601,0,20978.4816,0,3658.6176,0,-4299.5184,0,-81.3246,0,-9257.5184,0,47518.4,0,-7187.3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200417,3893911.841,956985,4850896.841,0.970179368,-149103.1587,8101.8934,[],-11634.9141,0,-10881.4368,0,-5631.2175,0,27962.3116,0,173.6384,0,-1089.396,0,67880.2831,0,8234.3898,0,5822.6601,0,20816.4816,0,3284.6176,0,-4521.5184,0,-215.3246,0,-9405.5184,0,54618.4,0,-6813.3824,0,-82.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200420,3893911.841,967906,4861817.841,0.972363568,-138182.1587,10921,[],-11330.9141,0,-10017.4368,0,-5481.2175,0,28946.3116,0,237.6384,0,-1089.396,0,79542.2831,0,7856.3898,0,4961.6601,0,18386.4816,0,3658.6176,0,-4743.5184,0,454.6754,0,-9701.5184,0,54618.4,0,-7187.3824,0,327.8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200421,3893911.841,967895,4861806.841,0.972361368,-138193.1587,-11,[],-12318.9141,0,-10257.4368,0,-5856.2175,0,27962.3116,0,-402.3616,0,-1425.396,0,83903.2831,0,7856.3898,0,3731.6601,0,20168.4816,0,4967.6176,0,-5187.5184,0,-617.3246,0,-10145.5184,0,57418.4,0,-9057.3824,0,-1312.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200422,3893911.841,962452,4856363.841,0.971272768,-143636.1587,-5443,[],-12204.9141,0,-9633.4368,0,-5781.2175,0,28782.3116,0,-530.3616,0,-1257.396,0,78660.2831,0,8045.3898,0,4469.6601,0,20330.4816,0,6463.6176,0,-5187.5184,0,-215.3246,0,-10441.5184,0,53018.4,0,-9057.3824,0,-1476.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200423,3893911.841,971081,4864992.841,0.972998568,-135007.1587,8629,[],-12964.9141,0,-10545.4368,0,-5406.2175,0,31242.3116,0,-850.3616,0,-1593.396,0,91400.2831,0,7856.3898,0,4100.6601,0,20168.4816,0,6463.6176,0,-5631.5184,0,-617.3246,0,-9405.5184,0,50918.4,0,-10553.3824,0,-1968.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200424,3893911.841,936016,4829927.841,0.965985568,-170072.1587,-35065,[],-13325.9141,0,-11217.4368,0,-6681.2175,0,27962.3116,0,-722.3616,0,-1593.396,0,77386.2831,0,6533.3898,0,3239.6601,0,19520.4816,0,4032.6176,0,-6519.5184,0,-483.3246,0,-10145.5184,0,44118.4,0,-12423.3824,0,-2132.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200427,3893911.841,907252,4801163.841,0.960232768,-198836.1587,-28764,[],-14370.9141,0,-12369.4368,0,-9081.2175,0,24354.3116,0,-658.3616,0,-2265.396,0,66851.2831,0,6722.3898,0,1517.6601,0,16118.4816,0,3471.6176,0,-7407.5184,0,-751.3246,0,-10737.5184,0,41818.4,0,-12049.3824,0,-2378.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200428,3893911.841,879463,4773374.841,0.954674968,-226625.1587,-27789,[],-16992.9141,0,-13713.4368,0,-9231.2175,0,20746.3116,0,-1298.3616,0,-2937.396,0,62098.2831,0,4265.3898,0,287.6601,0,12878.4816,0,1414.6176,0,-8961.5184,0,-2493.3246,0,-12217.5184,0,43018.4,0,-12423.3824,0,-3444.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200429,3893911.841,884480,4778391.841,0.955678368,-221608.1587,5017,[],-19310.9141,0,-12513.4368,0,-6981.2175,0,19270.3116,0,-1042.3616,0,-2769.396,0,65430.2831,0,1997.3898,0,656.6601,0,9800.4816,0,292.6176,0,-8739.5184,0,-81.3246,0,-11773.5184,0,45118.4,0,-10553.3824,0,-2788.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200430,3893911.841,894725,4788636.841,0.957727368,-211363.1587,10245,[],-17391.9141,0,-11553.4368,0,-6231.2175,0,19762.3116,0,-530.3616,0,-2937.396,0,61951.2831,0,2942.3898,0,2378.6601,0,9800.4816,0,1788.6176,0,-8073.5184,0,1258.6754,0,-10737.5184,0,44318.4,0,-8683.3824,0,-1804.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506,3893911.841,902451,4796362.841,0.959272568,-203637.1587,7726,[],-16232.9141,0,-10401.4368,0,-6381.2175,0,18778.3116,0,-18.3616,0,-3441.396,0,64548.2831,0,2942.3898,0,4346.6601,0,6884.4816,0,3658.6176,0,-8073.5184,0,3134.6754,0,-10737.5184,0,45218.4,0,-8683.3824,0,-1558.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507,3893911.841,904995,4798906.841,0.959781368,-201093.1587,2544,[],-16460.9141,0,-10545.4368,0,-6231.2175,0,17466.3116,0,-594.3616,0,-3777.396,0,65479.2831,0,2942.3898,0,3977.6601,0,4130.4816,0,4780.6176,0,-8295.5184,0,2732.6754,0,-11329.5184,0,54518.4,0,-9805.3824,0,-2460.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200508,3893911.841,903684,4797595.841,0.959519168,-202404.1587,-1311,[],-13211.9141,0,-10881.4368,0,-5856.2175,0,15990.3116,0,45.6384,0,-3777.396,0,62833.2831,0,3131.3898,0,3854.6601,0,2510.4816,0,4219.6176,0,-8073.5184,0,3000.6754,0,-10885.5184,0,54218.4,0,-10179.3824,0,-1722.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200511,3894862.241,904029,4798891.241,0.959778248,-201108.7587,1295.4,[],-15415.9141,0,-11995.0368,950.4,-5856.2175,0,19270.3116,0,-210.3616,0,-3777.396,0,63421.2831,0,2753.3898,0,3239.6601,0,5102.4816,0,3845.6176,0,-8295.5184,0,3804.6754,0,-11033.5184,0,54718.4,0,-10927.3824,0,-2132.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200512,3894862.241,911259,4806121.241,0.961224248,-193878.7587,7230,[],-16327.9141,0,-11371.0368,950.4,-5856.2175,0,20254.3116,0,-914.3616,0,-4617.396,0,73907.2831,0,1808.3898,0,2501.6601,0,7694.4816,0,3284.6176,0,-8517.5184,0,2866.6754,0,-11477.5184,0,55718.4,0,-12423.3824,0,-2788.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200513,3846990.998,916203,4763193.998,0.9526388,-236806.0017,-42927.243,[],-13800.9141,0,-11563.0368,950.4,-5256.2175,0,18942.3116,0,-1106.3616,0,-5457.396,0,69448.2831,0,1241.3898,0,2501.6601,0,10448.4816,0,3097.6176,0,-81.243,0,2598.6754,0,-11477.5184,0,55518.4,0,-13171.3824,0,-3034.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200514,3799038.618,923090,4722128.618,0.944425724,-277871.3824,-41065.3807,[],-14503.9141,0,-12043.0368,950.4,-5706.2175,0,20254.3116,0,-1234.3616,0,-5625.396,0,67929.2831,0,1619.3898,0,2378.6601,0,13364.4816,0,1414.6176,0,-621.243,0,2062.6754,0,-81.3807,0,51518.4,0,-11301.3824,0,-3608.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515,3799038.618,927014,4726052.618,0.945210524,-273947.3824,3924,[],-14560.9141,0,-12427.0368,950.4,-5631.2175,0,19926.3116,0,-1298.3616,0,-5625.396,0,69203.2831,0,1619.3898,0,2870.6601,0,16442.4816,0,1414.6176,0,-351.243,0,2062.6754,0,312.6193,0,50318.4,0,-10927.3824,0,-3608.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200518,3751184.403,969393,4720577.403,0.944115481,-279422.5965,-5475.2141,[],-16023.9141,0,-12091.0368,950.4,-5706.2175,0,16646.3116,0,-658.3616,0,-5961.396,0,67194.2831,0,1430.3898,0,1394.6601,0,15956.4816,0,4032.6176,0,-351.243,0,2196.6754,0,1100.6193,0,48318.4,0,-10179.3824,0,-2952.1066,0,-81.2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200519,3751184.403,969305,4720489.403,0.944097881,-279510.5965,-88,[],-15700.9141,0,-11707.0368,950.4,-5706.2175,0,14350.3116,0,-658.3616,0,-5793.396,0,63078.2831,0,1241.3898,0,1517.6601,0,18062.4816,0,3658.6176,0,-351.243,0,3804.6754,0,1100.6193,0,50918.4,0,-12049.3824,0,-2214.1066,0,625.7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
