date,cash,positions_value,total_value,net_value,return,002466return,002466dividend,603025return,603025dividend,002003return,002003dividend,002188return,002188dividend,002030return,002030dividend,000707return,000707dividend,601918return,601918dividend,600295return,600295dividend,600499return,600499dividend,600179return,600179dividend,002069return,002069dividend,000683return,000683dividend,601001return,601001dividend,600256return,600256dividend,002432return,002432dividend,000820return,000820dividend,601699return,601699dividend,000983return,000983dividend,002356return,002356dividend,002175return,002175dividend,002076return,002076dividend,600566return,600566dividend,300071return,300071dividend,600867return,600867dividend,601138return,601138dividend,000651return,000651dividend,600136return,600136dividend,300033return,300033dividend,300441return,300441dividend,300529return,300529dividend,002001return,002001dividend,300122return,300122dividend,600763return,600763dividend,000672return,000672dividend,300595return,300595dividend,002714return,002714dividend,300482return,300482dividend,300677return,300677dividend,000661return,000661dividend,002810return,002810dividend,002597return,002597dividend,002311return,002311dividend,300327return,300327dividend,300699return,300699dividend,000049return,000049dividend,300661return,300661dividend,600298return,600298dividend,000799return,000799dividend,603899return,603899dividend,603882return,603882dividend,601888return,601888dividend,002304return,002304dividend,300726return,300726dividend,601636return,601636dividend,000739return,000739dividend,300653return,300653dividend,002192return,002192dividend,002460return,002460dividend,600702return,600702dividend,600779return,600779dividend,603043return,603043dividend,603387return,603387dividend,603301return,603301dividend,300390return,300390dividend,002932return,002932dividend,603260return,603260dividend,603010return,603010dividend,002216return,002216dividend,603589return,603589dividend,600273return,600273dividend,002056return,002056dividend,600438return,600438dividend,002841return,002841dividend,002568return,002568dividend,600570return,600570dividend,600248return,600248dividend,002803return,002803dividend,002677return,002677dividend,002768return,002768dividend,002709return,002709dividend,600111return,600111dividend,603181return,603181dividend,002049return,002049dividend,002164return,002164dividend,000733return,000733dividend,002088return,002088dividend,002259return,002259dividend,600132return,600132dividend,600436return,600436dividend,603599return,603599dividend,300316return,300316dividend,002756return,002756dividend,300630return,300630dividend,600546return,600546dividend
20200903,4047363.867,1276944,5324307.867,1.064861573,324307.8672,-9079.6419,0,6971.5836,1069.2,2345.0364,3024,6236.5923,0,149988.3426,121.5,3269.322,0,-4055.0015,336.6,11836.6301,2556,2102.6484,0,42929.424,0,24549.6416,0,11921.679,0,6965.3934,0,-5830.3312,0,78386.424,0,-5900.304,0,6507.2917,1957.41,-4836.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200904,4047363.867,1269349,5316712.867,1.063342573,316712.8672,-9394.6419,0,6539.5836,1069.2,1841.0364,3024,7262.5923,0,147180.3426,121.5,4529.322,0,-4429.0015,336.6,11765.6301,2556,1973.6484,0,43289.424,0,25077.6416,0,10073.679,0,5957.3934,0,-6158.3312,0,76388.424,0,-5900.304,0,5779.2917,1957.41,-5062.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200907,4047363.867,1240192,5287555.867,1.057511173,287555.8672,-10948.6419,0,7835.5836,1069.2,1673.0364,3024,7604.5923,0,134220.3426,121.5,3269.322,0,-5177.0015,336.6,11552.6301,2556,2360.6484,0,41849.424,0,22261.6416,0,7301.679,0,4697.3934,0,-6650.3312,0,69728.424,0,-4240.304,0,5506.2917,1957.41,-5288.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200908,4047363.867,1250895,5298258.867,1.059651773,298258.8672,-11200.6419,0,7025.5836,1069.2,2345.0364,3024,7433.5923,0,130656.3426,121.5,3899.322,0,-3120.0015,336.6,11978.6301,2556,3005.6484,0,43829.424,0,22261.6416,0,8456.679,0,7343.3934,0,-5994.3312,0,70616.424,0,-3825.304,0,6689.2917,1957.41,-3141.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200909,4047363.867,1225995,5273358.867,1.054671773,273358.8672,-12187.6419,0,6323.5836,1069.2,3101.0364,3024,6236.5923,0,117156.3426,121.5,3059.322,0,-2185.0015,336.6,10487.6301,2556,2747.6484,0,45449.424,0,18565.6416,0,10304.679,0,6965.3934,0,-4682.3312,0,63623.424,0,-4655.304,0,6416.2917,1957.41,-3367.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200910,4047363.867,1212515,5259878.867,1.051975773,259878.8672,-13741.6419,0,7295.5836,1069.2,4529.0364,3024,3500.5923,0,121044.3426,121.5,3059.322,0,-4429.0015,336.6,9067.6301,2556,941.6484,0,47249.424,0,16981.6416,0,7301.679,0,6083.3934,0,-5994.3312,0,60959.424,0,-6315.304,0,6052.2917,1957.41,-3706.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200911,4047363.867,1228667,5276030.867,1.055206173,276030.8672,-12922.6419,0,10913.5836,1069.2,4277.0364,3024,4697.5923,0,126552.3426,121.5,3269.322,0,-5551.0015,336.6,10416.6301,2556,1328.6484,0,49049.424,0,17333.6416,0,9149.679,0,5075.3934,0,-6486.3312,0,64289.424,0,-5485.304,0,4960.2917,1957.41,-4836.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200914,4047363.867,1227462,5274825.867,1.054965173,274825.8672,-11851.6419,0,17285.5836,1069.2,3521.0364,3024,5039.5923,0,123798.3426,121.5,3059.322,0,-5551.0015,336.6,11055.6301,2556,1328.6484,0,44009.424,0,14693.6416,0,8687.679,0,3815.3934,0,-6814.3312,0,66731.424,0,-2995.304,0,4414.2917,1957.41,-5401.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200915,4047363.867,1216561,5263924.867,1.052784973,263924.8672,-10444.6419,0,11399.5836,1069.2,2765.0364,3024,5039.5923,0,126714.3426,121.5,2639.322,0,-5925.0015,336.6,10345.6301,2556,1070.6484,0,39149.424,0,13285.6416,0,8456.679,0,4571.3934,0,-6486.3312,0,66509.424,0,-4655.304,0,4778.2917,1957.41,-5288.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200916,4047363.867,1217501,5264864.867,1.052972973,264864.8672,-7168.6419,0,4973.5836,1069.2,2597.0364,3024,4868.5923,0,122178.3426,121.5,2849.322,0,-5925.0015,336.6,10771.6301,2556,1199.6484,0,40769.424,0,19973.6416,0,7301.679,0,4823.3934,0,-4026.3312,0,64844.424,0,-4655.304,0,4778.2917,1957.41,-5288.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200917,4047363.867,1218166,5265529.867,1.053105973,265529.8672,-6034.6419,0,-804.4164,1069.2,1589.0364,3024,5723.5923,0,121746.3426,121.5,3059.322,0,-6112.0015,336.6,10984.6301,2556,1457.6484,0,39869.424,0,27365.6416,0,5684.679,0,5075.3934,0,-3042.3312,0,64067.424,0,-4655.304,0,4505.2917,1957.41,-4949.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200918,4047363.867,1227191,5274554.867,1.054910973,274554.8672,-6727.6419,0,-2370.4164,1069.2,3101.0364,3024,5894.5923,0,124932.3426,121.5,3689.322,0,-5177.0015,336.6,11978.6301,2556,1844.6484,0,39869.424,0,23317.6416,0,4991.679,0,8099.3934,0,-3370.3312,0,65177.424,0,-4240.304,0,6234.2917,1957.41,-2689.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200921,4047363.867,1219657,5267020.867,1.053404173,267020.8672,-7273.6419,0,-3342.4164,1069.2,2597.0364,3024,5723.5923,0,123204.3426,121.5,2849.322,0,-5177.0015,336.6,12901.6301,2556,1715.6484,0,39689.424,0,19973.6416,0,3836.679,0,8603.3934,0,-3042.3312,0,64400.424,0,-4655.304,0,6689.2917,1957.41,-1672.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200922,4047363.867,1213995,5261358.867,1.052271773,261358.8672,-9226.6419,0,-5124.4164,1069.2,833.0364,3024,4868.5923,0,134598.3426,121.5,2639.322,0,-5925.0015,336.6,10771.6301,2556,941.6484,0,38969.424,0,19093.6416,0,2450.679,0,6587.3934,0,-4026.3312,0,66842.424,0,-5070.304,0,5051.2917,1957.41,-2915.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200923,4047363.867,1224470,5271833.867,1.054366773,271833.8672,-9226.6419,0,-5232.4164,1069.2,1001.0364,3024,4697.5923,0,142266.3426,121.5,2429.322,0,-5925.0015,336.6,14747.6301,2556,812.6484,0,39869.424,0,17861.6416,0,2912.679,0,6083.3934,0,-4190.3312,0,67619.424,0,-5485.304,0,4960.2917,1957.41,-3367.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200924,4047363.867,1200985,5248348.867,1.049669773,248348.8672,-11200.6419,0,-6690.4164,1069.2,77.0364,3024,3842.5923,0,143400.3426,121.5,1379.322,0,-6860.0015,336.6,12191.6301,2556,-477.3516,0,38789.424,0,15045.6416,0,3836.679,0,4067.3934,0,-4682.3312,0,64067.424,0,-7560.304,0,3959.2917,1957.41,-4836.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200925,4047363.867,1200619,5247982.867,1.049596573,247982.8672,-11347.6419,0,-7068.4164,1069.2,-174.9636,3024,3842.5923,0,141402.3426,121.5,1379.322,0,-6860.0015,336.6,11552.6301,2556,-1122.3516,0,39329.424,0,14517.6416,0,4529.679,0,4445.3934,0,-4518.3312,0,65066.424,0,-7560.304,0,4050.2917,1957.41,-3480.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200928,4047363.867,1199408,5246771.867,1.049354373,246771.8672,-12187.6419,0,-7122.4164,1069.2,-258.9636,3024,4868.5923,0,132384.3426,121.5,-90.678,0,-5925.0015,336.6,9919.6301,2556,-1638.3516,0,43109.424,0,16981.6416,0,2219.679,0,7721.3934,0,-4682.3312,0,63401.424,0,-5900.304,0,5870.2917,1957.41,-1898.8633,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200929,3994154.565,1250846,5245000.565,1.049000113,245000.5649,-11263.6419,0,-5826.4164,1069.2,-258.9636,3024,3329.5923,0,134328.3426,121.5,959.322,0,-6112.0015,336.6,9209.6301,2556,-993.3516,0,43109.424,0,14693.6416,0,2681.679,0,7595.3934,0,-5502.3312,0,63290.424,0,-7145.304,0,5233.2917,1957.41,-2237.8633,1017,-90.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200930,3994154.565,1241968,5236122.565,1.047224513,236122.5649,-12250.6419,0,-6096.4164,1069.2,665.0364,3024,3671.5923,0,135462.3426,121.5,1379.322,0,-6673.0015,336.6,9209.6301,2556,-606.3516,0,43109.424,0,13285.6416,0,1295.679,0,6587.3934,0,-6650.3312,0,62291.424,0,-7560.304,0,3777.2917,1957.41,-3367.8633,1017,-1407.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201009,3994154.565,1285515,5279669.565,1.055933913,279669.5649,-10402.6419,0,-5394.4164,1069.2,1085.0364,3024,3842.5923,0,142806.3426,121.5,2009.322,0,-5551.0015,336.6,15244.6301,2556,425.6484,0,43289.424,0,16453.6416,0,3374.679,0,9863.3934,0,-6158.3312,0,68396.424,0,-7145.304,0,6507.2917,1957.41,-203.8633,1017,1226.6977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201012,3994154.565,1326658,5320812.565,1.064162513,320812.5649,-8533.6419,0,-3828.4164,1069.2,1589.0364,3024,4526.5923,0,162300.3426,121.5,2429.322,0,-4429.0015,336.6,15954.6301,2556,1070.6484,0,43469.424,0,18213.6416,0,5222.679,0,10997.3934,0,-3534.3312,0,71615.424,0,-6730.304,0,7235.2917,1957.41,700.1367,1017,2543.6977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201013,3994154.565,1332379,5326533.565,1.065306713,326533.5649,-8638.6419,0,-4476.4164,1069.2,3101.0364,3024,4526.5923,0,162246.3426,121.5,2639.322,0,-4803.0015,336.6,16735.6301,2556,1070.6484,0,47429.424,0,18741.6416,0,4529.679,0,11375.3934,0,-4354.3312,0,72281.424,0,-5485.304,0,7235.2917,1957.41,1152.1367,1017,1226.6977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201014,3994154.565,1312269,5306423.565,1.061284713,306423.5649,-10402.6419,0,-5286.4164,1069.2,3269.0364,3024,3671.5923,0,156198.3426,121.5,2009.322,0,-5364.0015,336.6,15812.6301,2556,425.6484,0,49229.424,0,16453.6416,0,2450.679,0,10115.3934,0,-4026.3312,0,71171.424,0,-5900.304,0,6325.2917,1957.41,361.1367,1017,-90.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201015,3994154.565,1313228,5307382.565,1.061476513,307382.5649,-6958.6419,0,-5988.4164,1069.2,5285.0364,3024,3329.5923,0,152796.3426,121.5,1589.322,0,-4616.0015,336.6,15528.6301,2556,-219.3516,0,47789.424,0,16453.6416,0,-783.321,0,12383.3934,0,-3534.3312,0,70283.424,0,-6730.304,0,7326.2917,1957.41,3977.1367,1017,-529.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201016,3994154.565,1339085,5333239.565,1.066647913,333239.5649,-9226.6419,0,-6528.4164,1069.2,4445.0364,3024,1106.5923,0,163974.3426,121.5,1799.322,0,-3868.0015,336.6,17658.6301,2556,-219.3516,0,50669.424,0,15221.6416,0,-1245.321,0,15029.3934,0,237.6688,0,73169.424,0,-6315.304,0,9237.2917,1957.41,9062.1367,1017,-968.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
